User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,"“The final EC decision under this centralized procedure is a single decision that is applicable to all member states.  
This decision occurs 60 days, on average, after a positive CHMP recommendation.  
Under both the mutual recognition procedure (MRP) and the decentralized procedure (DCP), the assessment is led by one member state, called the reference member state (RMS), which then liaises with other member states, known as the concerned member states.  
In the MRP, the company first obtains a marketing authorization in the RMS, which is then recognized by the concerned member states within 90 days.  
In the DCP, the application is done simultaneously in the RMS and all concerned member states.  
During the DCP, the RMS drafts an assessment report within 120 days.  
Within an additional 90 days, the concerned member states review the application and can issue objections or requests for additional information.  
On Day 90, each concerned member state must be assured that the product is safe and effec”","The final EC decision under this centralized procedure is a single decision that is applicable to all member states. This decision occurs 60 days, on average, after a positive CHMP recommendation. Under both the mutual recognition procedure (MRP) and the decentralized procedure (DCP), the assessment is led by one member state, called the reference member state (RMS), which then liaises with other member states, known as the concerned member states. In the MRP, the company first obtains a marketing authorization in the RMS, which is then recognized by the concerned member states within 90 days. In the DCP, the application is done simultaneously in the RMS and all concerned member states. During the DCP, the RMS drafts an assessment report within 120 days. Within an additional 90 days, the concerned member states review the application and can issue objections or requests for
additional information. On Day 90, each concerned member state must be assured that the product is safe and effec",36,European Union,combined_novartis_chunk_0176,40.678,0.0499,0.5256,0.5217,0.5228,-5.0747,-2.8354,0.2,-2.7954,0.51,-3.5082
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,"""Describe how processes for identifying, assessing and managing climate-related risks are integrated into the organization's overall risk management.""","Describe the resilience of the organization's strategy, taking into consideration different climate-related scenarios, including a $2^{\circ} \mathrm{C}$ or lower scenario. | p. 25, 26, 65
p. 27, 29, 30, 65
p. 25, 26, 27, 29  |
|  Area | Recommended disclosures | Reference  |
| --- | --- | --- |
|  Risk management
Disclose how the organization identifies, assesses, and manages climate-related risks. | Describe the organization's processes for identifying and assessing climate-related risks. Describe the organization's processes for managing climate-related risks. Describe how processes for identifying, assessing and managing climate-related risks are integrated into the organization's overall risk management. | p. 25, 29, 30, 65
p. 25-29
p. 25, 29, 30, 53  |
|  Metrics and targets
Disclose the metrics and targets used to assess and manage relevant climate-related risks and opportunities where such information is material. | Disclose the metrics used by the organization to assess climat",64,Task Force on Climate-related Financial Disclosures (TCFD) index,combined_novartis_chunk_1452,39.7872,0.0662,0.5533,0.5629,0.56,-7.5841,-4.3272,0.2,-4.2872,0.5951,-5.5628
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,"Furthermore, from time to time, we reassess how our business is organized to help ensure that we have the optimal structure with which to execute our strategy.  
An inability to successfully implement new organizational structures and operating models could have a material adverse effect on our results","Such competition could significantly affect the revenue from our products and our results of operations. This impact could also be compounded to the extent that such competition results in us making significant additional investments in research and development, marketing or sales. The continual development and usage of advanced technologies for new products and product enhancements is an important way in which we deliver our key commercial priorities and remain competitive. If we fail to keep pace with technological changes in our industry, including through the use of new and disruptive technologies such as artificial intelligence (AI), we may experience lower revenues and lower margins. Furthermore, from time to time, we reassess how our business is organized to help ensure that we have the optimal structure with which to execute our strategy. An inability to successfully implement new organizational structures and operating models could have a material adverse effect on our results",13,Context and potential impact,combined_novartis_chunk_0030,62.2548,0.0641,0.7767,0.5776,0.6373,-7.8182,-4.4201,0.3,-4.3601,0.6212,-5.7144
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,No relevant sentences found,"To execute our strategy, we need to attract, develop and retain the most qualified people at all levels and in all functions. If we are unable to do so, our ability to achieve our business objectives may be affected. In addition, our brand and reputation could be negatively impacted, and the sense of belonging of our workforce may decline. Equally, as a global employer we have a significant impact on people, both within our organization and our upstream and downstream value chain. Our business generates employment with fair working conditions, and we provide extensive training and development opportunities and contribute to the wellbeing of our workforce. Meanwhile, investing in fostering belonging and a sense of wellbeing promotes innovation and better understanding of the unique and varied perspectives of customers, patients and other stakeholders. Our efforts in these areas are essential for our ability to identify, attract, develop and retain a highly skilled workforce. In addition",34,Impact and risk management,combined_novartis_chunk_1316,36.4822,0.0394,0.4592,0.5271,0.5067,-10.5626,-6.1403,0.1,-6.1203,0.0,-6.1203
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,"“Our Enterprise Risk Management (ERM) framework is designed to generate a holistic view of risks for our company and drive a culture of informed risk-taking that advances our strategy. Our annual ERM process is based on three main steps: understanding and adapting to the rapidly changing dynamics of our external environment; identifying, assessing and analyzing potential risks to the success of our strategy; and setting a clear risk appetite for each risk and taking actions to achieve our target risk exposure. 

Throughout the year, we hold risk workshops with business leaders from countries, organizational units and global functions. This helps us integrate risk management into our activities and better understand our risk exposure through transparency on how key risks and opportunities are evolving. 

Risk exposure is rated on a four-point scale – very high, high, medium, and low – based on likelihood and potential impact, using the ‘most-probable worst-case’ scenarios for each risk as re”","Our Enterprise Risk Management (ERM) framework is designed to generate a holistic view of risks for our company and drive a culture of informed risk-taking that advances our strategy. Our annual ERM process is based on three main steps: understanding and adapting to the rapidly changing dynamics of our external environment; identifying, assessing and analyzing potential risks to the success of our strategy; and setting a clear risk appetite for each risk and taking actions to achieve our target risk exposure. Throughout the year, we hold risk workshops with business leaders from countries, organizational units and global functions. This helps us integrate risk management into our activities and better understand our risk exposure through transparency on how key risks and opportunities are evolving. Risk exposure is rated on a four-point scale - very high, high, medium, and low - based on likelihood and potential impact, using the 'most-probable worst-case' scenarios for each risk as re",53,Our approach,combined_novartis_chunk_1407,40.6576,0.0421,0.5076,0.5117,0.5104,-8.5947,-4.9529,0.2,-4.9129,0.4976,-6.1353
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,"- Strategy: decides on the ultimate direction of the Company's business (including portfolio, markets, acquisitions and divestments), considering also key ESG aspects  
- Structure and organization: determines major changes in the Group's structure and organization  
- Culture: oversees the strategy and implementation of the corporate culture  
- Ethics and compliance: oversees the Company's ethics and compliance framework, including the approval of fundamental corporate policies such as the Novartis Code of Ethics  
- Risk management: oversees the Company's risk management system, the most significant risks, and how these risks are managed  
- Finance: determines the Company's accounting system, financial controls and financial planning; and reviews and approves the Annual Report (including the Compensation Report)  
- Non-financial reporting: reviews and approves the Company 's annual reporting on non-financial matters  
- People and organization: nominates or appoints, removes, and determines res","- Strategy: decides on the ultimate direction of the Company's business (including portfolio, markets, acquisitions and divestments), considering also key ESG aspects - Structure and organization: determines major changes in the Group's structure and organization - Culture: oversees the strategy and implementation of the corporate culture - Ethics and compliance: oversees the Company's ethics and compliance framework, including the approval of fundamental corporate policies such as the Novartis Code of Ethics - Risk management: oversees the Company's risk management system, the most significant risks, and how these risks are managed - Finance: determines the Company's accounting system, financial controls and financial planning; and reviews and approves the Annual Report (including the Compensation Report) - Non-financial reporting: reviews and approves the Company 's annual reporting on non-financial matters - People and organization: nominates or appoints, removes, and determines res",119,Primary responsibilities,combined_novartis_chunk_0578,55.7888,0.0702,0.7247,0.5478,0.6009,-8.5805,-4.8938,0.2,-4.8538,0.5478,-6.1833
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,No relevant sentences found,"|  Disclosure number | Disclosure title | UN SDG | Reference  |
| --- | --- | --- | --- |
|  GRI 1 | Foundation 2021 |  |   |
|  GRI 2 | General Disclosures 2021 |  |   |
|  The organization and its reporting practices |  |  |   |
|  2-1 | Organization details |  | p. 7, p. 10  |",69,Global Reporting Initiative (GRI) content index,combined_novartis_chunk_1544,27.3349,0.057,0.4063,0.4304,0.4231,-10.8107,-6.3191,0.1,-6.2991,0.0,-6.2991
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,No relevant sentences found,"Internal research and development (R\&D) costs are fully charged to ""Research and development"" in the consolidated income statement in the period in which they are incurred. The Company considers that regulatory and other uncertainties inherent in the development of new products preclude the capitalization of internal development expenses as an intangible asset until marketing approval from a regulatory authority is obtained in a major market such as the United States, the European Union, Switzerland, China or Japan. Payments made to third parties such as contract research and development organizations in compensation for subcontracted R\&D, that are deemed not to transfer intellectual property to Novartis are expensed as internal R\&D expenses in the period in which they are incurred. Such payments are only capitalized if they meet the criteria for recognition of an internally generated intangible asset, usually when marketing approval has been received from a regulatory authority in ",182,Research and development,combined_novartis_chunk_0815,31.6211,0.0361,0.4025,0.4638,0.4454,-10.9514,-6.3976,0.1,-6.3776,0.0,-6.3776
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,No relevant sentences found,"Novartis has reported the information cited in this GRI content index for the period January 1 to December 31, 2024 with reference to the GRI Standards. Data and information referenced are sourced from the Novartis 2024 annual reporting suite (Novartis in Society Integrated Report and Annual Report/Form 20-F), our corporate website, as well as Novartis public policies and positions. We also assess our contribution to the UN Sustainable Development Goals (SDGs) mapped against our activities (based on the latest GRI guidance). |  Disclosure number | Disclosure title | UN SDG | Reference  |
| --- | --- | --- | --- |
|  GRI 1 | Foundation 2021 |  |   |
|  GRI 2 | General Disclosures 2021 |  |   |
|  The organization and its reporting practices |  |  |   |
|  2-1 | Organization details |  | p. 7, p. 10  |
|  2-2 | Entities included in the organization's sustainability reporting | | p. 3 Reporting Criteria  |
|  2-3 | Reporting period, frequency and contact point |  | p. 3  |
|  2-4 | Restat",69,Global Reporting Initiative (GRI) content index,combined_novartis_chunk_1475,40.8023,0.0413,0.5074,0.4539,0.4699,-10.9953,-6.4049,0.1,-6.3849,0.0,-6.3849
To what extent does the organization integrate decentralized decision making into its organizational systems?,Authoritative power; Authority; Autonomy; Blockchain; Corporate culture; Corporate governance; Culture; DAO; Decentralization; Decentralized Autonomous Organization; Decentralized decisions; Decision-making; Distributed ledger; Groups; Hierarchical; Independence; Leadership approach; Leadership style; Limited decision-making; Management structure; Operational autonomy; Operational freedom; Organizational norm; Organizational purpose; Organizational structure; Purpose; R&D; Restricted decision-making; Rigid limits; Strategic vision; Strict boundaries; Teams; Top-down; Vision; adopted; autonomous decision making; autonomous decision-making; client-facing roles; collaborative processes; common objectives; confidence; creativity; customer-facing functions; customer-oriented functions; decentralized decision making; decentralized decision-making; decentralized decisions; decision processes; decision-making processes; distributed decision making; distributed decision-making; embraced; encourage; external collaboration; foster; incorporated; innovation; integrated; integrated collaboration; internal collaboration; leaders; leadership; operational issues; operational matters; operational methods; operational processes; operational topics; promote; research and development; seamless integration; shared goals; specialized functions; specific roles; trust; ways of working; work methodologies; work practices,No relevant sentences found,"- Board member, Biotechnology Innovation Organization (BIO), US
- Board member, Advisory Board of the Leonard D. Schaeffer Center for Health Policy \& Economics, US",128,Mandates,combined_novartis_chunk_0624,24.1855,0.0338,0.3217,0.4583,0.4173,-11.0153,-6.4532,0.1,-6.4332,0.0,-6.4332
